Run,Fitness1,Solution1,Fitness2,Solution2
13,1.13324016E-13,0050005000500050005000500050005000500050,1.4989374E-13,0050005000500050005000500050005000500050
14,1.3090379E-10,0050005000500050005000500050005000500050,8.227977E-11,0050005000500050005000500050005000500050
15,1.2876258E-12,0050005000500050005000500050005000500050,1.1281657E-12,0050005000500050005000500050005000500050
16,4.9261692E-11,0050005000500050005000500050005000500050,1.5371447E-11,0050005000500050005000500050005000500050
17,7.050159E-13,0050005000500050005000500050005000500050,5.716801E-13,0050005000500050005000500050005000500050
18,1.4459865E-13,0050005000500050005000500050005000500050,1.4962962E-13,0050005000500050005000500050005000500050
19,2.6035904E-13,0050005000500050005000500050005000500050,2.690263E-13,0050005000500050005000500050005000500050
20,6.93285E-13,0050005000500050005000500050005000500050,5.1946457E-13,0050005000500050005000500050005000500050
21,1.3090241E-10,0050005000500050005000500050005000500050,8.227892E-11,0050005000500050005000500050005000500050
22,1.2218124E-12,0050005000500050005000500050005000500050,6.258703E-13,0050005000500050005000500050005000500050
23,2.0270438E-11,0050005000500050005000500050005000500050,1.3936441E-10,0050005000500050005000500050005000500050
24,1.279573E-10,0050005000500050005000500050005000500050,9.8334244E-11,0050005000500050005000500050005000500050
25,1.32042E-13,0050005000500050005000500050005000500050,1.5247851E-13,0050005000500050005000500050005000500050
26,9.890712E-12,0050005000500050005000500050005000500050,8.636231E-12,0050005000500050005000500050005000500050
27,6.813037E-11,0050005000500050005000500050005000500050,4.9671368E-11,0050005000500050005000500050005000500050
28,1.9327899E-11,0050005000500050005000500050005000500050,1.2886357E-11,0050005000500050005000500050005000500050
29,1.7474952E-11,0050005000500050005000500050005000500050,2.6820489E-11,0050005000500050005000500050005000500050
0,1.3642386E-13,0050005000500050005000500050005000500050,1.3988756E-13,0050005000500050005000500050005000500050
1,4.189407E-12,0050005000500050005000500050005000500050,4.1428585E-13,0050005000500050005000500050005000500050
2,4.0671485E-12,0050005000500050005000500050005000500050,9.628804E-13,0050005000500050005000500050005000500050
3,2.7370643E-12,0050005000500050005000500050005000500050,2.3870524E-12,0050005000500050005000500050005000500050
4,1.4745939E-12,0050005000500050005000500050005000500050,3.8703662E-13,0050005000500050005000500050005000500050
5,2.3644368E-13,0050005000500050005000500050005000500050,1.6850716E-13,0050005000500050005000500050005000500050
6,7.576367E-12,0050005000500050005000500050005000500050,1.03926754E-11,0050005000500050005000500050005000500050
7,5.093854E-12,0050005000500050005000500050005000500050,2.0810111E-12,0050005000500050005000500050005000500050
8,1.0832929E-11,0050005000500050005000500050005000500050,3.7864982E-11,0050005000500050005000500050005000500050
9,1.3361587E-13,0050005000500050005000500050005000500050,1.2303746E-13,0050005000500050005000500050005000500050
10,1.9831458E-11,0050005000500050005000500050005000500050,2.7083062E-12,0050005000500050005000500050005000500050
11,1.2310818E-13,0050005000500050005000500050005000500050,1.2925674E-13,0050005000500050005000500050005000500050
12,1.1371907E-13,0050005000500050005000500050005000500050,1.2685375E-13,0050005000500050005000500050005000500050
13,1.4989374E-13,0050005000500050005000500050005000500050,1.3264894E-13,0050005000500050005000500050005000500050
14,8.227977E-11,0050005000500050005000500050005000500050,5.890102E-12,0050005000500050005000500050005000500050
15,1.1281657E-12,0050005000500050005000500050005000500050,2.5146795E-13,0050005000500050005000500050005000500050
16,1.5371447E-11,0050005000500050005000500050005000500050,1.0290135E-11,0050005000500050005000500050005000500050
17,5.716801E-13,0050005000500050005000500050005000500050,2.0066568E-13,0050005000500050005000500050005000500050
18,1.4962962E-13,0050005000500050005000500050005000500050,1.3188243E-13,0050005000500050005000500050005000500050
19,2.690263E-13,0050005000500050005000500050005000500050,1.7853244E-13,0050005000500050005000500050005000500050
20,5.1946457E-13,0050005000500050005000500050005000500050,2.1089261E-13,0050005000500050005000500050005000500050
21,8.227892E-11,0050005000500050005000500050005000500050,5.8900463E-12,0050005000500050005000500050005000500050
22,6.258703E-13,0050005000500050005000500050005000500050,1.7250037E-13,0050005000500050005000500050005000500050
23,1.3936441E-10,0050005000500050005000500050005000500050,1.7661306E-10,0050005000500050005000500050005000500050
24,9.8334244E-11,0050005000500050005000500050005000500050,1.5481465E-11,0050005000500050005000500050005000500050
25,1.5247851E-13,0050005000500050005000500050005000500050,1.1165848E-13,0050005000500050005000500050005000500050
26,8.636231E-12,0050005000500050005000500050005000500050,1.5719308E-11,0050005000500050005000500050005000500050
27,4.9671368E-11,0050005000500050005000500050005000500050,8.7200655E-12,0050005000500050005000500050005000500050
28,1.2886357E-11,0050005000500050005000500050005000500050,1.3549323E-12,0050005000500050005000500050005000500050
29,2.6820489E-11,0050005000500050005000500050005000500050,1.8811287E-12,0050005000500050005000500050005000500050
0,1.3988756E-13,0050005000500050005000500050005000500050,1.1411774E-13,0050005000500050005000500050005000500050
1,4.1428585E-13,0050005000500050005000500050005000500050,1.4574657E-12,0050005000500050005000500050005000500050
2,9.628804E-13,0050005000500050005000500050005000500050,6.680438E-13,0050005000500050005000500050005000500050
3,2.3870524E-12,0050005000500050005000500050005000500050,8.646933E-13,0050005000500050005000500050005000500050
4,3.8703662E-13,0050005000500050005000500050005000500050,5.024436E-13,0050005000500050005000500050005000500050
5,1.6850716E-13,0050005000500050005000500050005000500050,1.13390356E-13,0050005000500050005000500050005000500050
6,1.03926754E-11,0050005000500050005000500050005000500050,2.5412365E-12,0050005000500050005000500050005000500050
7,2.0810111E-12,0050005000500050005000500050005000500050,1.9125719E-12,0050005000500050005000500050005000500050
8,3.7864982E-11,0050005000500050005000500050005000500050,4.301919E-11,0050005000500050005000500050005000500050
9,1.2303746E-13,0050005000500050005000500050005000500050,1.0863414E-13,0050005000500050005000500050005000500050
10,2.7083062E-12,0050005000500050005000500050005000500050,1.9220198E-11,0050005000500050005000500050005000500050
11,1.2925674E-13,0050005000500050005000500050005000500050,1.1389029E-13,0050005000500050005000500050005000500050
12,1.2685375E-13,0050005000500050005000500050005000500050,1.2487728E-13,0050005000500050005000500050005000500050
13,1.3264894E-13,0050005000500050005000500050005000500050,1.158689E-13,0050005000500050005000500050005000500050
14,5.890102E-12,0050005000500050005000500050005000500050,3.2253665E-11,0050005000500050005000500050005000500050
15,2.5146795E-13,0050005000500050005000500050005000500050,5.8868134E-13,0050005000500050005000500050005000500050
16,1.0290135E-11,0050005000500050005000500050005000500050,7.073739E-11,0050005000500050005000500050005000500050
17,2.0066568E-13,0050005000500050005000500050005000500050,3.0131903E-13,0050005000500050005000500050005000500050
18,1.3188243E-13,0050005000500050005000500050005000500050,1.1151116E-13,0050005000500050005000500050005000500050
19,1.7853244E-13,0050005000500050005000500050005000500050,2.3553577E-13,0050005000500050005000500050005000500050
20,2.1089261E-13,0050005000500050005000500050005000500050,2.2281581E-13,0050005000500050005000500050005000500050
21,5.8900463E-12,0050005000500050005000500050005000500050,3.2253315E-11,0050005000500050005000500050005000500050
22,1.7250037E-13,0050005000500050005000500050005000500050,6.008839E-13,0050005000500050005000500050005000500050
23,1.7661306E-10,0050005000500050005000500050005000500050,3.2720965E-11,0050005000500050005000500050005000500050
24,1.5481465E-11,0050005000500050005000500050005000500050,2.6919428E-11,0050005000500050005000500050005000500050
25,1.1165848E-13,0050005000500050005000500050005000500050,1.5388815E-13,0050005000500050005000500050005000500050
26,1.5719308E-11,0050005000500050005000500050005000500050,1.4537047E-11,0050005000500050005000500050005000500050
27,8.7200655E-12,0050005000500050005000500050005000500050,8.722475E-12,0050005000500050005000500050005000500050
28,1.3549323E-12,0050005000500050005000500050005000500050,3.627697E-12,0050005000500050005000500050005000500050
29,1.8811287E-12,0050005000500050005000500050005000500050,7.548579E-12,0050005000500050005000500050005000500050
0,1.1411774E-13,0050005000500050005000500050005000500050,1.1543399E-13,0050005000500050005000500050005000500050
1,1.4574657E-12,0050005000500050005000500050005000500050,1.9432847E-12,0050005000500050005000500050005000500050
2,6.680438E-13,0050005000500050005000500050005000500050,1.1445559E-12,0050005000500050005000500050005000500050
3,8.646933E-13,0050005000500050005000500050005000500050,4.067294E-12,0050005000500050005000500050005000500050
4,5.024436E-13,0050005000500050005000500050005000500050,2.1219704E-12,0050005000500050005000500050005000500050
5,1.13390356E-13,0050005000500050005000500050005000500050,1.7293723E-13,0050005000500050005000500050005000500050
6,2.5412365E-12,0050005000500050005000500050005000500050,1.3108595E-11,0050005000500050005000500050005000500050
7,1.9125719E-12,0050005000500050005000500050005000500050,7.2399994E-12,0050005000500050005000500050005000500050
8,4.301919E-11,0050005000500050005000500050005000500050,3.5941835E-12,0050005000500050005000500050005000500050
9,1.0863414E-13,0050005000500050005000500050005000500050,1.1409352E-13,0050005000500050005000500050005000500050
10,1.9220198E-11,0050005000500050005000500050005000500050,2.4580631E-11,0050005000500050005000500050005000500050
11,1.1389029E-13,0050005000500050005000500050005000500050,1.06877174E-13,0050005000500050005000500050005000500050
12,1.2487728E-13,0050005000500050005000500050005000500050,1.1039446E-13,0050005000500050005000500050005000500050
13,1.158689E-13,0050005000500050005000500050005000500050,1.4036874E-13,0050005000500050005000500050005000500050
14,3.2253665E-11,0050005000500050005000500050005000500050,3.8065995E-11,0050005000500050005000500050005000500050
15,5.8868134E-13,0050005000500050005000500050005000500050,8.0430405E-13,0050005000500050005000500050005000500050
16,7.073739E-11,0050005000500050005000500050005000500050,4.6326915E-11,0050005000500050005000500050005000500050
17,3.0131903E-13,0050005000500050005000500050005000500050,4.8078024E-13,0050005000500050005000500050005000500050
18,1.1151116E-13,0050005000500050005000500050005000500050,1.1779183E-13,0050005000500050005000500050005000500050
19,2.3553577E-13,0050005000500050005000500050005000500050,2.8444854E-13,0050005000500050005000500050005000500050
20,2.2281581E-13,0050005000500050005000500050005000500050,3.4271444E-13,0050005000500050005000500050005000500050
21,3.2253315E-11,0050005000500050005000500050005000500050,3.806559E-11,0050005000500050005000500050005000500050
22,6.008839E-13,0050005000500050005000500050005000500050,3.4837546E-13,0050005000500050005000500050005000500050
23,3.2720965E-11,0050005000500050005000500050005000500050,1.4188621E-10,0050005000500050005000500050005000500050
24,2.6919428E-11,0050005000500050005000500050005000500050,3.981275E-11,0050005000500050005000500050005000500050
25,1.5388815E-13,0050005000500050005000500050005000500050,2.1280833E-13,0050005000500050005000500050005000500050
26,1.4537047E-11,0050005000500050005000500050005000500050,4.0795045E-12,0050005000500050005000500050005000500050
27,8.722475E-12,0050005000500050005000500050005000500050,1.6340054E-11,0050005000500050005000500050005000500050
28,3.627697E-12,0050005000500050005000500050005000500050,5.1369087E-12,0050005000500050005000500050005000500050
29,7.548579E-12,0050005000500050005000500050005000500050,2.8086939E-11,0050005000500050005000500050005000500050
0,1.1543399E-13,0050005000500050005000500050005000500050,1.2837774E-13,0050005000500050005000500050005000500050
1,1.9432847E-12,0050005000500050005000500050005000500050,5.807153E-13,0050005000500050005000500050005000500050
2,1.1445559E-12,0050005000500050005000500050005000500050,4.1725317E-13,0050005000500050005000500050005000500050
3,4.067294E-12,0050005000500050005000500050005000500050,6.40221E-12,0050005000500050005000500050005000500050
4,2.1219704E-12,0050005000500050005000500050005000500050,1.272677E-12,0050005000500050005000500050005000500050
5,1.7293723E-13,0050005000500050005000500050005000500050,1.9351254E-13,0050005000500050005000500050005000500050
6,1.3108595E-11,0050005000500050005000500050005000500050,2.4950052E-11,0050005000500050005000500050005000500050
7,7.2399994E-12,0050005000500050005000500050005000500050,6.8226327E-12,0050005000500050005000500050005000500050
8,3.5941835E-12,0050005000500050005000500050005000500050,4.072528E-11,0050005000500050005000500050005000500050
9,1.1409352E-13,0050005000500050005000500050005000500050,1.18002E-13,0050005000500050005000500050005000500050
10,2.4580631E-11,0050005000500050005000500050005000500050,8.512657E-12,0050005000500050005000500050005000500050
11,1.06877174E-13,0050005000500050005000500050005000500050,1.09084955E-13,0050005000500050005000500050005000500050
12,1.1039446E-13,0050005000500050005000500050005000500050,1.0541507E-13,0050005000500050005000500050005000500050
