,Indicator,Metaheuristic,Function,DRoC Type A,DRoC Type B,ERT Diversity,Critical Diversity,FRoC Type A,FRoC Type B,ERT Fitness,Critical Fitness,SRoC Type A,SRoC Type B,ERT Separation,Critical Separation,MRoC Type A,MRoC Type B,ERT Mobility,Critical Mobility,ntotal*,nshared*,Mean ID,Mean GC,SNID,EXPLORE%,INFEASIBLE%
787,FRoC Type B,RingPSO,Exponential,-0.2931897543944296,0.041998463351348145,-0.20751158360030234,-0.010880647235019796,0.6923244724476094,1.0,0.6699922162601154,-0.9998141575417132,-0.3030366666983372,-0.14577922116316328,-0.424823193582183,0.15632508133699172,-0.004013652635455233,0.16725268236325344,0.10011680026085819,-0.19311219454893264,-0.22271334816399418,0.03125012265926494,-0.037734279073447605,0.11196451463609272,0.09233589418851766,-0.34314826255927855,0.11454787312939016
788,ERT Fitness,RingPSO,Exponential,-0.22757897009045233,-0.24008049625865377,0.039478167256132575,0.23711923289782877,0.7752807594555773,0.6699922162601154,1.0,-0.6809634204565636,0.07898721706168486,-0.016839657855144408,0.2110187178248959,0.009055753221360006,-0.11105742652193029,0.0006185386615812211,0.041838911804294304,0.1171500255686933,0.2034464329860618,0.19676526008984085,-0.21069120807319325,0.12411693038939121,0.02376307879225052,0.0806532460591583,-0.018158348086360965
789,Critical Fitness,RingPSO,Exponential,0.2949076371753823,-0.035448983323684,0.20565991947057283,0.004889431419892542,-0.7025358962581381,-0.9998141575417132,-0.6809634204565636,1.0,0.2938289471128543,0.14034550020233444,0.4128868911474984,-0.15048029017834638,0.0020709215517339106,-0.16492622168900814,-0.1023932520086295,0.1890598323388466,0.2170605647355764,-0.03350673554978792,0.04063604371653427,-0.11460865276344896,-0.09091039987479166,0.3366769673964844,-0.11085047962576462
790,SRoC Type A,RingPSO,Exponential,-0.14924761960433988,-0.34623978527914007,-0.280796878193607,0.3462033910722317,-0.12814909771927205,-0.3030366666983372,0.07898721706168486,0.2938289471128543,1.0,0.7920440512633135,0.8569882644879897,-0.8107981985930767,-0.163944404576919,-0.34654204988963355,-0.31582471903347914,0.3891943743828938,-0.056013169580746675,-0.09151549520791599,0.2782954972880951,-0.17762774803761236,-0.009331997792566262,0.1287114877032683,-0.12600116517416082
791,SRoC Type B,RingPSO,Exponential,-0.28602637209290727,-0.05858591806966763,-0.5253346238971726,0.08249737969852104,-0.21470529697428828,-0.14577922116316328,-0.016839657855144408,0.14034550020233444,0.7920440512633135,1.0,0.6452126722207867,-0.9993163172711378,-0.12663670343111033,-0.427150073805292,-0.4336278431651356,0.36593719318697066,-0.4359960681088884,-0.5172646798732722,0.4400579426625839,-0.23969156154746996,-0.05857695580853122,-0.11805943557268293,-0.13044334833714355
792,ERT Separation,RingPSO,Exponential,-0.03963555793935372,-0.4053249638033471,-0.03613500008548787,0.38126497001834886,-0.04959489446991806,-0.424823193582183,0.2110187178248959,0.4128868911474984,0.8569882644879897,0.6452126722207867,1.0,-0.6659216838406868,-0.1542370015396077,-0.34297666053265663,-0.27371388493541216,0.45537256647794777,0.2560712578019302,-0.0021354805996273755,0.1592727716079202,-0.10485822844400779,-0.09145957869346823,0.4124837399252236,-0.08742822419393134
793,Critical Separation,RingPSO,Exponential,0.2845495292447194,0.07628425309622876,0.518605866317567,-0.09894496270589027,0.20774160933624347,0.15632508133699172,0.009055753221360006,-0.15048029017834638,-0.8107981985930767,-0.9993163172711378,-0.6659216838406868,1.0,0.1253086524135616,0.4252722543956702,0.42803911026601704,-0.36846927801138557,0.4163650185879252,0.5023750592077006,-0.4332017499952127,0.22846057174136783,0.05689579800046785,0.09999804326366774,0.13328974743856464
794,MRoC Type A,RingPSO,Exponential,-0.18655110786729323,-0.016888588713592712,0.005572253032598964,0.01781939474324107,0.076774816109581,-0.004013652635455233,-0.11105742652193029,0.0020709215517339106,-0.163944404576919,-0.12663670343111033,-0.1542370015396077,0.1253086524135616,1.0,0.6666228217176143,0.7382257723347131,-0.7219176132618915,-0.06768600447147245,0.11721796100135581,-0.10140579299148683,0.1235016716151421,-0.2550904252854902,-0.0037260874883049276,-0.04737551887801691
795,MRoC Type B,RingPSO,Exponential,-0.006742011175578669,0.10630960503145812,0.29589035218099374,-0.11350931781981409,0.05436208482830137,0.16725268236325344,0.0006185386615812211,-0.16492622168900814,-0.34654204988963355,-0.427150073805292,-0.34297666053265663,0.4252722543956702,0.6666228217176143,1.0,0.8026435447483607,-0.9523828967088321,0.07427009916108565,0.29501705614493146,-0.369071746606416,0.058597509389352195,-0.2736801174985873,0.07708327862216663,0.0547700479689019
796,ERT Mobility,RingPSO,Exponential,0.13953068841868724,0.1389664194046915,0.38707767386782493,-0.15757259456535558,0.20012397770076742,0.10011680026085819,0.041838911804294304,-0.1023932520086295,-0.31582471903347914,-0.4336278431651356,-0.27371388493541216,0.42803911026601704,0.7382257723347131,0.8026435447483607,1.0,-0.8210963551789708,0.1844505176620664,0.2535825794572208,-0.3945874952337723,0.14577429512908938,-0.08909006746508626,0.038232845343433,-0.007737639124167865
797,Critical Mobility,RingPSO,Exponential,0.007949082195550957,-0.2827785102731076,-0.2198874449483202,0.28018905205597316,0.008709336804276383,-0.19311219454893264,0.1171500255686933,0.1890598323388466,0.3891943743828938,0.36593719318697066,0.45537256647794777,-0.36846927801138557,-0.7219176132618915,-0.9523828967088321,-0.8210963551789708,1.0,0.07876107169410927,-0.1137678155566571,0.3421310098509938,-0.11428179386749435,0.16060685585197104,0.10900888229666608,-0.012317286095641427
798,ntotal*,RingPSO,Exponential,0.4829613669076368,-0.36027904613651074,0.675662132159572,0.2872018590736008,0.24618813890145508,-0.22271334816399418,0.2034464329860618,0.2170605647355764,-0.056013169580746675,-0.4359960681088884,0.2560712578019302,0.4163650185879252,-0.06768600447147245,0.07427009916108565,0.1844505176620664,0.07876107169410927,1.0,0.4404770105961925,-0.3372982787003008,0.22963653719109134,0.07928910846186697,0.661148752025107,0.0818411592006559
799,nshared*,RingPSO,Exponential,0.06796952962033648,-0.52361007606776,0.3005681653946411,0.49833767337482493,0.3073490988171956,0.03125012265926494,0.19676526008984085,-0.03350673554978792,-0.09151549520791599,-0.5172646798732722,-0.0021354805996273755,0.5023750592077006,0.11721796100135581,0.29501705614493146,0.2535825794572208,-0.1137678155566571,0.4404770105961925,1.0,-0.14773139086726983,0.09525060101429432,-0.10770141273620448,0.3722894847067329,0.2730591298079026
800,Mean ID,RingPSO,Exponential,-0.27007373470718077,-0.31776206298840887,-0.6031558615695062,0.3496228115666977,-0.13636313304758396,-0.037734279073447605,-0.21069120807319325,0.04063604371653427,0.2782954972880951,0.4400579426625839,0.1592727716079202,-0.4332017499952127,-0.10140579299148683,-0.369071746606416,-0.3945874952337723,0.3421310098509938,-0.3372982787003008,-0.14773139086726983,1.0,-0.3929791297391524,-0.31585502024355605,0.09810158008531632,0.15289631389576644
801,Mean GC,RingPSO,Exponential,0.03836047769517402,0.06052416486938553,0.1698542543262078,-0.07810759297491278,0.24448931050532705,0.11196451463609272,0.12411693038939121,-0.11460865276344896,-0.17762774803761236,-0.23969156154746996,-0.10485822844400779,0.22846057174136783,0.1235016716151421,0.058597509389352195,0.14577429512908938,-0.11428179386749435,0.22963653719109134,0.09525060101429432,-0.3929791297391524,1.0,0.32346198854360314,0.007935540490939919,0.13502340865643242
802,SNID,RingPSO,Exponential,0.4191979804331185,0.4024849311158032,0.22678285030203968,-0.423245694758107,-0.047079131539695555,0.09233589418851766,0.02376307879225052,-0.09091039987479166,-0.009331997792566262,-0.05857695580853122,-0.09145957869346823,0.05689579800046785,-0.2550904252854902,-0.2736801174985873,-0.08909006746508626,0.16060685585197104,0.07928910846186697,-0.10770141273620448,-0.31585502024355605,0.32346198854360314,1.0,-0.20607779962024408,-0.05521453390532839
803,EXPLORE%,RingPSO,Exponential,0.2290741003491529,-0.48528447176366296,0.3539767324575609,0.42494801508521585,0.045406534990129116,-0.34314826255927855,0.0806532460591583,0.3366769673964844,0.1287114877032683,-0.11805943557268293,0.4124837399252236,0.09999804326366774,-0.0037260874883049276,0.07708327862216663,0.038232845343433,0.10900888229666608,0.661148752025107,0.3722894847067329,0.09810158008531632,0.007935540490939919,-0.20607779962024408,1.0,-0.07055380742070623
804,INFEASIBLE%,RingPSO,Exponential,-0.1283624170359209,-0.27440283572724344,-0.16725757162792593,0.286130007698656,0.1794560941480847,0.11454787312939016,-0.018158348086360965,-0.11085047962576462,-0.12600116517416082,-0.13044334833714355,-0.08742822419393134,0.13328974743856464,-0.04737551887801691,0.0547700479689019,-0.007737639124167865,-0.012317286095641427,0.0818411592006559,0.2730591298079026,0.15289631389576644,0.13502340865643242,-0.05521453390532839,-0.07055380742070623,1.0
805,DRoC Type A,VonNeumannPSO,Exponential,1.0,0.48492641771909306,0.8794353374761661,-0.5222080157203015,-0.31500013634242563,-0.486817835145231,-0.2373873738906937,0.4878886036717223,0.19939088266442304,-0.19364735551830778,0.23170441745824236,0.17559345618544497,-0.19202468958078522,-0.2014436943620273,-0.35374715283213226,0.29097285710565507,0.38757181423664266,-0.044853377350070354,0.010612329493084589,0.03775014696928918,0.15707116178315444,0.6100396912116168,0.04294768767443175
806,DRoC Type B,VonNeumannPSO,Exponential,0.48492641771909306,1.0,0.5291864607349238,-0.9983813238695938,-0.011178619196758713,-0.23911170997116332,-0.19744674144858573,0.23769635352291116,0.15211113061616457,0.10265174927822975,0.14956552017329622,-0.11089112747170864,-0.10498695041429668,-0.3758178107079542,-0.3113294034597136,0.31426699801873026,-0.2919005542251992,-0.5982779773711006,-0.15255358492910345,0.13945952059739025,0.09762429196897686,0.23214479058545137,-0.03334631285874162
807,ERT Diversity,VonNeumannPSO,Exponential,0.8794353374761661,0.5291864607349238,1.0,-0.5695665464079348,-0.18459268320884595,-0.5059178763890706,-0.059155627678403384,0.5038255832930298,0.3760035799393076,-0.12951969350127543,0.4310463296542408,0.10139641446353466,-0.007243408378489256,-0.06464673685637345,-0.11486834028643075,0.11888436502610077,0.5516492711168864,-0.032839466502926705,0.0381932291444388,-0.02123103067044419,0.14672086418241326,0.8823137752825567,-0.11823041026070549
808,Critical Diversity,VonNeumannPSO,Exponential,-0.5222080157203015,-0.9983813238695938,-0.5695665464079348,1.0,0.022679847836079597,0.2631756322470907,0.19381267356253956,-0.2616896360723017,-0.1707702622150922,-0.08886101377969348,-0.1716929007317696,0.09859344168176833,0.10557383072870989,0.3702263143993551,0.3116336553860172,-0.3128131634133239,0.2497282176898946,0.5831295384856618,0.1397494049748239,-0.13053188026571905,-0.10980726572023417,-0.2771756258570988,0.029925583026602563
809,FRoC Type A,VonNeumannPSO,Exponential,-0.31500013634242563,-0.011178619196758713,-0.18459268320884595,0.022679847836079597,1.0,0.5851038889539465,0.8120315817168297,-0.5974983779354816,-0.0329727981790772,-0.19776242165228755,-0.2951578493084287,0.19210631485438565,0.49693913586151117,0.08640028944369814,0.5014005620413542,-0.20764938175372527,-0.1749335537473325,-0.23862314656544967,-0.22940001606158042,0.005311417325791554,-0.18137827990073005,-0.0873360512298119,-0.06710218167142619
810,FRoC Type B,VonNeumannPSO,Exponential,-0.486817835145231,-0.23911170997116332,-0.5059178763890706,0.2631756322470907,0.5851038889539465,1.0,0.5920194691845058,-0.9998642555228484,-0.4779448635583617,-0.23427427713604987,-0.5718604217607789,0.25325033317059836,0.21731360017227877,0.19098748939156482,0.366732133985847,-0.27807111746199414,-0.37375297693578835,-0.011270784173720324,-0.25636787974701747,0.1340004513800604,-0.2804400774563589,-0.43049735521378285,0.02450374787485416
811,ERT Fitness,VonNeumannPSO,Exponential,-0.2373873738906937,-0.19744674144858573,-0.059155627678403384,0.19381267356253956,0.8120315817168297,0.5920194691845058,1.0,-0.6025871335259677,0.1366073939410548,-0.08421659737327772,0.014455484714109672,0.07307150000985284,0.3075572938461676,0.1455984053629044,0.49957985085343676,-0.2248296955291452,0.11091239845013645,-0.06294411344402444,-0.09014469544592295,-0.07340318130104745,-0.15676218227627808,0.1437413840172999,-0.1499243789533837
812,Critical Fitness,VonNeumannPSO,Exponential,0.4878886036717223,0.23769635352291116,0.5038255832930298,-0.2616896360723017,-0.5974983779354816,-0.9998642555228484,-0.6025871335259677,1.0,0.4713918066050485,0.23323989344838406,0.5688271809914502,-0.251868954917704,-0.2235202082619197,-0.1900985120456391,-0.37218705262993756,0.27863148357839485,0.37206003993398573,0.01656227576489967,0.25901421002592634,-0.13197746831485105,0.28057511933474716,0.42684195546556825,-0.0232757154546909
813,SRoC Type A,VonNeumannPSO,Exponential,0.19939088266442304,0.15211113061616457,0.3760035799393076,-0.1707702622150922,-0.0329727981790772,-0.4779448635583617,0.1366073939410548,0.4713918066050485,1.0,0.7179105201976728,0.8928810410798709,-0.7414552412110381,0.21088215051414097,-0.017488993294859964,0.05864844046461399,0.004395706789593532,0.3823188403412622,-0.13657677714029806,0.26474609725323495,-0.16458817474497262,0.16722357317544598,0.4641820388482823,0.0928399540017464
814,SRoC Type B,VonNeumannPSO,Exponential,-0.19364735551830778,0.10265174927822975,-0.12951969350127543,-0.08886101377969348,-0.19776242165228755,-0.23427427713604987,-0.08421659737327772,0.23323989344838406,0.7179105201976728,1.0,0.7178654108794448,-0.9992786649356482,-0.04043155463705728,-0.18909501727482675,-0.15221195462987835,0.14184488842004933,-0.10561319251852815,-0.18541196327194825,0.13230947771102966,-0.019323775620147563,0.0977604441604691,-0.10449859593924267,0.21436487484435182
815,ERT Separation,VonNeumannPSO,Exponential,0.23170441745824236,0.14956552017329622,0.4310463296542408,-0.1716929007317696,-0.2951578493084287,-0.5718604217607789,0.014455484714109672,0.5688271809914502,0.8928810410798709,0.7178654108794448,1.0,-0.7405992514614449,-0.1058658887824872,-0.10355015264354044,-0.09833924573110499,0.1162182252910679,0.44061369100219305,-0.009931628678285924,0.2864981771602995,-0.13656797471694654,0.2321370152594307,0.5428827366589282,0.005388318935009555
816,Critical Separation,VonNeumannPSO,Exponential,0.17559345618544497,-0.11089112747170864,0.10139641446353466,0.09859344168176833,0.19210631485438565,0.25325033317059836,0.07307150000985284,-0.251868954917704,-0.7414552412110381,-0.9992786649356482,-0.7405992514614449,1.0,0.03443379278071947,0.18727771551693506,0.14663541181058307,-0.1406490164232162,0.0812828559074139,0.18573720002070557,-0.1389213529695946,0.027325941544052112,-0.1018960238314155,0.07181491705662725,-0.206920141849822
817,MRoC Type A,VonNeumannPSO,Exponential,-0.19202468958078522,-0.10498695041429668,-0.007243408378489256,0.10557383072870989,0.49693913586151117,0.21731360017227877,0.3075572938461676,-0.2235202082619197,0.21088215051414097,-0.04043155463705728,-0.1058658887824872,0.03443379278071947,1.0,0.6314875194631262,0.7131950989209991,-0.6978957948819423,0.2217376105271497,0.016002895441002512,-0.06702730033796866,-0.038441797487629034,-0.07831418644520122,0.14317358664744376,-0.020463539333067108
818,MRoC Type B,VonNeumannPSO,Exponential,-0.2014436943620273,-0.3758178107079542,-0.06464673685637345,0.3702263143993551,0.08640028944369814,0.19098748939156482,0.1455984053629044,-0.1900985120456391,-0.017488993294859964,-0.18909501727482675,-0.10355015264354044,0.18727771551693506,0.6314875194631262,1.0,0.7398914293943974,-0.9711578968228942,0.4264861576881928,0.41237744372448754,0.12056604517092995,-0.2941964705280677,-0.19560497366181104,0.16914730312863954,0.08471324839076268
819,ERT Mobility,VonNeumannPSO,Exponential,-0.35374715283213226,-0.3113294034597136,-0.11486834028643075,0.3116336553860172,0.5014005620413542,0.366732133985847,0.49957985085343676,-0.37218705262993756,0.05864844046461399,-0.15221195462987835,-0.09833924573110499,0.14663541181058307,0.7131950989209991,0.7398914293943974,1.0,-0.7808538448794833,0.3490883314764165,0.11059010843081005,0.050700373302444736,-0.16930708585595938,-0.014161211717563115,0.1373089461346706,-0.043287250686324476
820,Critical Mobility,VonNeumannPSO,Exponential,0.29097285710565507,0.31426699801873026,0.11888436502610077,-0.3128131634133239,-0.20764938175372527,-0.27807111746199414,-0.2248296955291452,0.27863148357839485,0.004395706789593532,0.14184488842004933,0.1162182252910679,-0.1406490164232162,-0.6978957948819423,-0.9711578968228942,-0.7808538448794833,1.0,-0.3306961055334296,-0.2992996306806066,-0.11344091080739702,0.3001519020169547,0.15877628240998662,-0.11867913011723626,-0.10106923749242926
